bool done,bool enable,int range_max,int range_min,bool rst_n,int sequence_value,int start_value,int step
0,1,66,-90,1,-53,47,-10
0,1,66,-90,1,-63,47,-10
0,1,66,-90,1,-73,47,-10
0,1,66,-90,1,-83,47,-10
0,1,66,-90,1,-93,47,-10
1,0,66,-90,1,-93,47,-10
0,0,66,-90,0,0,47,-10
0,0,66,-90,0,0,47,-10
0,0,66,-90,1,0,47,-10
0,1,89,-27,1,0,84,4
0,1,89,-27,1,0,84,4
0,1,89,-27,1,84,84,4
0,1,89,-27,1,88,84,4
0,1,89,-27,1,92,84,4
1,0,89,-27,1,92,84,4
0,0,89,-27,0,0,84,4
0,0,89,-27,0,0,84,4
0,0,89,-27,1,0,84,4
0,1,-20,-48,1,0,-44,5
0,1,-20,-48,1,0,-44,5
0,1,-20,-48,1,-44,-44,5
0,1,-20,-48,1,-39,-44,5
0,1,-20,-48,1,-34,-44,5
0,1,-20,-48,1,-29,-44,5
0,1,-20,-48,1,-24,-44,5
0,1,-20,-48,1,-19,-44,5
1,0,-20,-48,1,-19,-44,5
0,0,-20,-48,0,0,-44,5
0,0,-20,-48,0,0,-44,5
0,0,-20,-48,1,0,-44,5
0,1,27,22,1,0,22,-10
0,1,27,22,1,0,22,-10
0,1,27,22,1,22,22,-10
0,1,27,22,1,12,22,-10
1,0,27,22,1,12,22,-10
0,0,27,22,0,0,22,-10
0,0,27,22,0,0,22,-10
0,0,27,22,1,0,22,-10
0,1,64,-66,1,0,-51,3
0,1,64,-66,1,0,-51,3
0,1,64,-66,1,-51,-51,3
0,1,64,-66,1,-48,-51,3
0,1,64,-66,1,-45,-51,3
0,1,64,-66,1,-42,-51,3
0,1,64,-66,1,-39,-51,3
0,1,64,-66,1,-36,-51,3
0,1,64,-66,1,-33,-51,3
0,1,64,-66,1,-30,-51,3
0,1,64,-66,1,-27,-51,3
0,1,64,-66,1,-24,-51,3
0,1,64,-66,1,-21,-51,3
0,1,64,-66,1,-18,-51,3
0,1,64,-66,1,-15,-51,3
0,1,64,-66,1,-12,-51,3
0,1,64,-66,1,-9,-51,3
0,1,64,-66,1,-6,-51,3
0,1,64,-66,1,-3,-51,3
0,1,64,-66,1,0,-51,3
0,1,64,-66,1,3,-51,3
0,1,64,-66,1,6,-51,3
0,1,64,-66,1,9,-51,3
0,1,64,-66,1,12,-51,3
0,1,64,-66,1,15,-51,3
0,1,64,-66,1,18,-51,3
0,1,64,-66,1,21,-51,3
0,1,64,-66,1,24,-51,3
0,1,64,-66,1,27,-51,3
0,1,64,-66,1,30,-51,3
0,1,64,-66,1,33,-51,3
0,1,64,-66,1,36,-51,3
0,1,64,-66,1,39,-51,3
0,1,64,-66,1,42,-51,3
0,1,64,-66,1,45,-51,3
0,1,64,-66,1,48,-51,3
0,1,64,-66,1,51,-51,3
0,1,64,-66,1,54,-51,3
0,1,64,-66,1,57,-51,3
0,1,64,-66,1,60,-51,3
0,1,64,-66,1,63,-51,3
0,1,64,-66,1,66,-51,3
1,0,64,-66,1,66,-51,3
0,0,64,-66,0,0,-51,3
0,0,64,-66,0,0,-51,3
0,0,64,-66,1,0,-51,3
0,1,86,-80,1,0,78,7
0,1,86,-80,1,0,78,7
0,1,86,-80,1,78,78,7
0,1,86,-80,1,85,78,7
0,1,86,-80,1,92,78,7
1,0,86,-80,1,92,78,7
0,0,86,-80,0,0,78,7
0,0,86,-80,0,0,78,7
0,0,86,-80,1,0,78,7
0,1,85,44,1,0,61,3
0,1,85,44,1,0,61,3
0,1,85,44,1,61,61,3
0,1,85,44,1,64,61,3
0,1,85,44,1,67,61,3
0,1,85,44,1,70,61,3
0,1,85,44,1,73,61,3
0,1,85,44,1,76,61,3
0,1,85,44,1,79,61,3
0,1,85,44,1,82,61,3
0,1,85,44,1,85,61,3
0,1,85,44,1,88,61,3
1,0,85,44,1,88,61,3
0,0,85,44,0,0,61,3
0,0,85,44,0,0,61,3
0,0,85,44,1,0,61,3
0,1,50,-6,1,0,-6,-2
0,1,50,-6,1,0,-6,-2
0,1,50,-6,1,-6,-6,-2
0,1,50,-6,1,-8,-6,-2
1,0,50,-6,1,-8,-6,-2
0,0,50,-6,0,0,-6,-2
0,0,50,-6,0,0,-6,-2
0,0,50,-6,1,0,-6,-2
0,1,73,42,1,0,64,4
0,1,73,42,1,0,64,4
0,1,73,42,1,64,64,4
0,1,73,42,1,68,64,4
0,1,73,42,1,72,64,4
0,1,73,42,1,76,64,4
1,0,73,42,1,76,64,4
0,0,73,42,0,0,64,4
0,0,73,42,0,0,64,4
0,0,73,42,1,0,64,4
0,1,-16,-38,1,0,-27,4
0,1,-16,-38,1,0,-27,4
0,1,-16,-38,1,-27,-27,4
0,1,-16,-38,1,-23,-27,4
0,1,-16,-38,1,-19,-27,4
0,1,-16,-38,1,-15,-27,4
1,0,-16,-38,1,-15,-27,4
0,0,-16,-38,0,0,-27,4
0,0,-16,-38,0,0,-27,4
0,0,-16,-38,1,0,-27,4
0,1,41,-34,1,0,26,-2
0,1,41,-34,1,0,26,-2
0,1,41,-34,1,26,26,-2
0,1,41,-34,1,24,26,-2
0,1,41,-34,1,22,26,-2
0,1,41,-34,1,20,26,-2
0,1,41,-34,1,18,26,-2
0,1,41,-34,1,16,26,-2
0,1,41,-34,1,14,26,-2
0,1,41,-34,1,12,26,-2
0,1,41,-34,1,10,26,-2
0,1,41,-34,1,8,26,-2
0,1,41,-34,1,6,26,-2
0,1,41,-34,1,4,26,-2
0,1,41,-34,1,2,26,-2
0,1,41,-34,1,0,26,-2
0,1,41,-34,1,-2,26,-2
0,1,41,-34,1,-4,26,-2
0,1,41,-34,1,-6,26,-2
0,1,41,-34,1,-8,26,-2
0,1,41,-34,1,-10,26,-2
0,1,41,-34,1,-12,26,-2
0,1,41,-34,1,-14,26,-2
0,1,41,-34,1,-16,26,-2
0,1,41,-34,1,-18,26,-2
0,1,41,-34,1,-20,26,-2
0,1,41,-34,1,-22,26,-2
0,1,41,-34,1,-24,26,-2
0,1,41,-34,1,-26,26,-2
0,1,41,-34,1,-28,26,-2
0,1,41,-34,1,-30,26,-2
0,1,41,-34,1,-32,26,-2
0,1,41,-34,1,-34,26,-2
0,1,41,-34,1,-36,26,-2
1,0,41,-34,1,-36,26,-2
0,0,41,-34,0,0,26,-2
0,0,41,-34,0,0,26,-2
0,0,41,-34,1,0,26,-2
0,1,91,-80,1,0,-8,9
0,1,91,-80,1,0,-8,9
0,1,91,-80,1,-8,-8,9
0,1,91,-80,1,1,-8,9
0,1,91,-80,1,10,-8,9
0,1,91,-80,1,19,-8,9
0,1,91,-80,1,28,-8,9
0,1,91,-80,1,37,-8,9
0,1,91,-80,1,46,-8,9
0,1,91,-80,1,55,-8,9
0,1,91,-80,1,64,-8,9
0,1,91,-80,1,73,-8,9
0,1,91,-80,1,82,-8,9
0,1,91,-80,1,91,-8,9
0,1,91,-80,1,100,-8,9
1,0,91,-80,1,100,-8,9
0,0,91,-80,0,0,-8,9
0,0,91,-80,0,0,-8,9
0,0,91,-80,1,0,-8,9
0,1,9,-28,1,0,-16,-6
0,1,9,-28,1,0,-16,-6
0,1,9,-28,1,-16,-16,-6
0,1,9,-28,1,-22,-16,-6
0,1,9,-28,1,-28,-16,-6
0,1,9,-28,1,-34,-16,-6
1,0,9,-28,1,-34,-16,-6
0,0,9,-28,0,0,-16,-6
0,0,9,-28,0,0,-16,-6
0,0,9,-28,1,0,-16,-6
0,1,51,-100,1,0,7,-6
0,1,51,-100,1,0,7,-6
0,1,51,-100,1,7,7,-6
0,1,51,-100,1,1,7,-6
0,1,51,-100,1,-5,7,-6
0,1,51,-100,1,-11,7,-6
0,1,51,-100,1,-17,7,-6
0,1,51,-100,1,-23,7,-6
0,1,51,-100,1,-29,7,-6
0,1,51,-100,1,-35,7,-6
0,1,51,-100,1,-41,7,-6
0,1,51,-100,1,-47,7,-6
0,1,51,-100,1,-53,7,-6
0,1,51,-100,1,-59,7,-6
0,1,51,-100,1,-65,7,-6
0,1,51,-100,1,-71,7,-6
0,1,51,-100,1,-77,7,-6
0,1,51,-100,1,-83,7,-6
0,1,51,-100,1,-89,7,-6
0,1,51,-100,1,-95,7,-6
0,1,51,-100,1,-101,7,-6
1,0,51,-100,1,-101,7,-6
0,0,51,-100,0,0,7,-6
0,0,51,-100,0,0,7,-6
0,0,51,-100,1,0,7,-6
0,1,88,86,1,0,88,-8
0,1,88,86,1,0,88,-8
0,1,88,86,1,88,88,-8
0,1,88,86,1,80,88,-8
1,0,88,86,1,80,88,-8
0,0,88,86,0,0,88,-8
0,0,88,86,0,0,88,-8
0,0,88,86,1,0,88,-8
0,1,28,-58,1,0,10,7
0,1,28,-58,1,0,10,7
0,1,28,-58,1,10,10,7
0,1,28,-58,1,17,10,7
0,1,28,-58,1,24,10,7
0,1,28,-58,1,31,10,7
1,0,28,-58,1,31,10,7
0,0,28,-58,0,0,10,7
0,0,28,-58,0,0,10,7
0,0,28,-58,1,0,10,7
0,1,73,-35,1,0,39,4
0,1,73,-35,1,0,39,4
0,1,73,-35,1,39,39,4
0,1,73,-35,1,43,39,4
0,1,73,-35,1,47,39,4
0,1,73,-35,1,51,39,4
0,1,73,-35,1,55,39,4
0,1,73,-35,1,59,39,4
0,1,73,-35,1,63,39,4
0,1,73,-35,1,67,39,4
0,1,73,-35,1,71,39,4
0,1,73,-35,1,75,39,4
1,0,73,-35,1,75,39,4
0,0,73,-35,0,0,39,4
0,0,73,-35,0,0,39,4
0,0,73,-35,1,0,39,4
0,1,88,78,1,0,87,-7
0,1,88,78,1,0,87,-7
0,1,88,78,1,87,87,-7
0,1,88,78,1,80,87,-7
0,1,88,78,1,73,87,-7
1,0,88,78,1,73,87,-7
0,0,88,78,0,0,87,-7
0,0,88,78,0,0,87,-7
0,0,88,78,1,0,87,-7
0,1,92,-7,1,0,90,3
0,1,92,-7,1,0,90,3
0,1,92,-7,1,90,90,3
0,1,92,-7,1,93,90,3
1,0,92,-7,1,93,90,3
0,0,92,-7,0,0,90,3
0,0,92,-7,0,0,90,3
0,0,92,-7,1,0,90,3
0,1,-97,-99,1,0,-97,2
0,1,-97,-99,1,0,-97,2
0,1,-97,-99,1,-97,-97,2
0,1,-97,-99,1,-95,-97,2
1,0,-97,-99,1,-95,-97,2
0,0,-97,-99,0,0,-97,2
0,0,-97,-99,0,0,-97,2
0,0,-97,-99,1,0,-97,2
0,1,96,48,1,0,52,-6
0,1,96,48,1,0,52,-6
0,1,96,48,1,52,52,-6
0,1,96,48,1,46,52,-6
1,0,96,48,1,46,52,-6
0,0,96,48,0,0,52,-6
0,0,96,48,0,0,52,-6
0,0,96,48,1,0,52,-6
0,1,-28,-31,1,0,-29,-3
0,1,-28,-31,1,0,-29,-3
0,1,-28,-31,1,-29,-29,-3
0,1,-28,-31,1,-32,-29,-3
1,0,-28,-31,1,-32,-29,-3
0,0,-28,-31,0,0,-29,-3
0,0,-28,-31,0,0,-29,-3
0,0,-28,-31,1,0,-29,-3
0,1,98,-81,1,0,70,4
0,1,98,-81,1,0,70,4
0,1,98,-81,1,70,70,4
0,1,98,-81,1,74,70,4
0,1,98,-81,1,78,70,4
0,1,98,-81,1,82,70,4
0,1,98,-81,1,86,70,4
0,1,98,-81,1,90,70,4
0,1,98,-81,1,94,70,4
0,1,98,-81,1,98,70,4
0,1,98,-81,1,102,70,4
1,0,98,-81,1,102,70,4
0,0,98,-81,0,0,70,4
0,0,98,-81,0,0,70,4
0,0,98,-81,1,0,70,4
0,1,60,-72,1,0,-8,-3
0,1,60,-72,1,0,-8,-3
0,1,60,-72,1,-8,-8,-3
0,1,60,-72,1,-11,-8,-3
0,1,60,-72,1,-14,-8,-3
0,1,60,-72,1,-17,-8,-3
0,1,60,-72,1,-20,-8,-3
0,1,60,-72,1,-23,-8,-3
0,1,60,-72,1,-26,-8,-3
0,1,60,-72,1,-29,-8,-3
0,1,60,-72,1,-32,-8,-3
0,1,60,-72,1,-35,-8,-3
0,1,60,-72,1,-38,-8,-3
0,1,60,-72,1,-41,-8,-3
0,1,60,-72,1,-44,-8,-3
0,1,60,-72,1,-47,-8,-3
0,1,60,-72,1,-50,-8,-3
0,1,60,-72,1,-53,-8,-3
0,1,60,-72,1,-56,-8,-3
0,1,60,-72,1,-59,-8,-3
0,1,60,-72,1,-62,-8,-3
0,1,60,-72,1,-65,-8,-3
0,1,60,-72,1,-68,-8,-3
0,1,60,-72,1,-71,-8,-3
0,1,60,-72,1,-74,-8,-3
1,0,60,-72,1,-74,-8,-3
0,0,60,-72,0,0,-8,-3
0,0,60,-72,0,0,-8,-3
0,0,60,-72,1,0,-8,-3
0,1,-59,-92,1,0,-87,5
0,1,-59,-92,1,0,-87,5
0,1,-59,-92,1,-87,-87,5
0,1,-59,-92,1,-82,-87,5
0,1,-59,-92,1,-77,-87,5
0,1,-59,-92,1,-72,-87,5
0,1,-59,-92,1,-67,-87,5
0,1,-59,-92,1,-62,-87,5
0,1,-59,-92,1,-57,-87,5
1,0,-59,-92,1,-57,-87,5
0,0,-59,-92,0,0,-87,5
0,0,-59,-92,0,0,-87,5
0,0,-59,-92,1,0,-87,5
0,1,13,-93,1,0,-83,-6
0,1,13,-93,1,0,-83,-6
0,1,13,-93,1,-83,-83,-6
0,1,13,-93,1,-89,-83,-6
0,1,13,-93,1,-95,-83,-6
1,0,13,-93,1,-95,-83,-6
0,0,13,-93,0,0,-83,-6
0,0,13,-93,0,0,-83,-6
0,0,13,-93,1,0,-83,-6
0,1,15,-91,1,0,-79,-6
0,1,15,-91,1,0,-79,-6
0,1,15,-91,1,-79,-79,-6
0,1,15,-91,1,-85,-79,-6
0,1,15,-91,1,-91,-79,-6
0,1,15,-91,1,-97,-79,-6
1,0,15,-91,1,-97,-79,-6
0,0,15,-91,0,0,-79,-6
0,0,15,-91,0,0,-79,-6
0,0,15,-91,1,0,-79,-6
0,1,-82,-98,1,0,-94,-4
0,1,-82,-98,1,0,-94,-4
0,1,-82,-98,1,-94,-94,-4
0,1,-82,-98,1,-98,-94,-4
0,1,-82,-98,1,-102,-94,-4
1,0,-82,-98,1,-102,-94,-4
0,0,-82,-98,0,0,-94,-4
0,0,-82,-98,0,0,-94,-4
0,0,-82,-98,1,0,-94,-4
0,1,34,-66,1,0,13,7
0,1,34,-66,1,0,13,7
0,1,34,-66,1,13,13,7
0,1,34,-66,1,20,13,7
0,1,34,-66,1,27,13,7
0,1,34,-66,1,34,13,7
0,1,34,-66,1,41,13,7
1,0,34,-66,1,41,13,7
0,0,34,-66,0,0,13,7
0,0,34,-66,0,0,13,7
0,0,34,-66,1,0,13,7
0,1,3,-13,1,0,-11,-7
0,1,3,-13,1,0,-11,-7
0,1,3,-13,1,-11,-11,-7
0,1,3,-13,1,-18,-11,-7
1,0,3,-13,1,-18,-11,-7
0,0,3,-13,0,0,-11,-7
0,0,3,-13,0,0,-11,-7
0,0,3,-13,1,0,-11,-7
0,1,62,-96,1,0,43,-2
0,1,62,-96,1,0,43,-2
0,1,62,-96,1,43,43,-2
0,1,62,-96,1,41,43,-2
0,1,62,-96,1,39,43,-2
0,1,62,-96,1,37,43,-2
0,1,62,-96,1,35,43,-2
0,1,62,-96,1,33,43,-2
0,1,62,-96,1,31,43,-2
0,1,62,-96,1,29,43,-2
0,1,62,-96,1,27,43,-2
0,1,62,-96,1,25,43,-2
0,1,62,-96,1,23,43,-2
0,1,62,-96,1,21,43,-2
0,1,62,-96,1,19,43,-2
0,1,62,-96,1,17,43,-2
0,1,62,-96,1,15,43,-2
0,1,62,-96,1,13,43,-2
0,1,62,-96,1,11,43,-2
0,1,62,-96,1,9,43,-2
0,1,62,-96,1,7,43,-2
0,1,62,-96,1,5,43,-2
0,1,62,-96,1,3,43,-2
0,1,62,-96,1,1,43,-2
0,1,62,-96,1,-1,43,-2
0,1,62,-96,1,-3,43,-2
0,1,62,-96,1,-5,43,-2
0,1,62,-96,1,-7,43,-2
0,1,62,-96,1,-9,43,-2
0,1,62,-96,1,-11,43,-2
0,1,62,-96,1,-13,43,-2
0,1,62,-96,1,-15,43,-2
0,1,62,-96,1,-17,43,-2
0,1,62,-96,1,-19,43,-2
0,1,62,-96,1,-21,43,-2
0,1,62,-96,1,-23,43,-2
0,1,62,-96,1,-25,43,-2
0,1,62,-96,1,-27,43,-2
0,1,62,-96,1,-29,43,-2
0,1,62,-96,1,-31,43,-2
0,1,62,-96,1,-33,43,-2
0,1,62,-96,1,-35,43,-2
0,1,62,-96,1,-37,43,-2
0,1,62,-96,1,-39,43,-2
0,1,62,-96,1,-41,43,-2
0,1,62,-96,1,-43,43,-2
0,1,62,-96,1,-45,43,-2
0,1,62,-96,1,-47,43,-2
0,1,62,-96,1,-49,43,-2
0,1,62,-96,1,-51,43,-2
0,1,62,-96,1,-53,43,-2
0,1,62,-96,1,-55,43,-2
0,1,62,-96,1,-57,43,-2
0,1,62,-96,1,-59,43,-2
0,1,62,-96,1,-61,43,-2
0,1,62,-96,1,-63,43,-2
0,1,62,-96,1,-65,43,-2
0,1,62,-96,1,-67,43,-2
0,1,62,-96,1,-69,43,-2
0,1,62,-96,1,-71,43,-2
0,1,62,-96,1,-73,43,-2
0,1,62,-96,1,-75,43,-2
0,1,62,-96,1,-77,43,-2
0,1,62,-96,1,-79,43,-2
0,1,62,-96,1,-81,43,-2
0,1,62,-96,1,-83,43,-2
0,1,62,-96,1,-85,43,-2
0,1,62,-96,1,-87,43,-2
0,1,62,-96,1,-89,43,-2
0,1,62,-96,1,-91,43,-2
0,1,62,-96,1,-93,43,-2
0,1,62,-96,1,-95,43,-2
0,1,62,-96,1,-97,43,-2
1,0,62,-96,1,-97,43,-2
0,0,62,-96,0,0,43,-2
0,0,62,-96,0,0,43,-2
0,0,62,-96,1,0,43,-2
0,1,71,-65,1,0,-46,-5
0,1,71,-65,1,0,-46,-5
0,1,71,-65,1,-46,-46,-5
0,1,71,-65,1,-51,-46,-5
0,1,71,-65,1,-56,-46,-5
0,1,71,-65,1,-61,-46,-5
0,1,71,-65,1,-66,-46,-5
1,0,71,-65,1,-66,-46,-5
0,0,71,-65,0,0,-46,-5
0,0,71,-65,0,0,-46,-5
0,0,71,-65,1,0,-46,-5
0,1,6,-21,1,0,1,8
0,1,6,-21,1,0,1,8
0,1,6,-21,1,1,1,8
0,1,6,-21,1,9,1,8
1,0,6,-21,1,9,1,8
0,0,6,-21,0,0,1,8
0,0,6,-21,0,0,1,8
0,0,6,-21,1,0,1,8
0,1,99,97,1,0,98,10
0,1,99,97,1,0,98,10
0,1,99,97,1,98,98,10
0,1,99,97,1,108,98,10
1,0,99,97,1,108,98,10
0,0,99,97,0,0,98,10
0,0,99,97,0,0,98,10
0,0,99,97,1,0,98,10
0,1,100,29,1,0,36,-8
0,1,100,29,1,0,36,-8
0,1,100,29,1,36,36,-8
0,1,100,29,1,28,36,-8
1,0,100,29,1,28,36,-8
0,0,100,29,0,0,36,-8
0,0,100,29,0,0,36,-8
0,0,100,29,1,0,36,-8
0,1,65,16,1,0,47,5
0,1,65,16,1,0,47,5
0,1,65,16,1,47,47,5
0,1,65,16,1,52,47,5
0,1,65,16,1,57,47,5
0,1,65,16,1,62,47,5
0,1,65,16,1,67,47,5
1,0,65,16,1,67,47,5
0,0,65,16,0,0,47,5
0,0,65,16,0,0,47,5
0,0,65,16,1,0,47,5
0,1,25,-18,1,0,11,-10
0,1,25,-18,1,0,11,-10
0,1,25,-18,1,11,11,-10
0,1,25,-18,1,1,11,-10
0,1,25,-18,1,-9,11,-10
0,1,25,-18,1,-19,11,-10
1,0,25,-18,1,-19,11,-10
0,0,25,-18,0,0,11,-10
0,0,25,-18,0,0,11,-10
0,0,25,-18,1,0,11,-10
0,1,-44,-66,1,0,-47,5
0,1,-44,-66,1,0,-47,5
0,1,-44,-66,1,-47,-47,5
0,1,-44,-66,1,-42,-47,5
1,0,-44,-66,1,-42,-47,5
0,0,-44,-66,0,0,-47,5
0,0,-44,-66,0,0,-47,5
0,0,-44,-66,1,0,-47,5
0,1,34,-39,1,0,-39,-1
0,1,34,-39,1,0,-39,-1
0,1,34,-39,1,-39,-39,-1
0,1,34,-39,1,-40,-39,-1
1,0,34,-39,1,-40,-39,-1
0,0,34,-39,0,0,-39,-1
0,0,34,-39,0,0,-39,-1
0,0,34,-39,1,0,-39,-1
0,1,75,-23,1,0,72,-9
0,1,75,-23,1,0,72,-9
0,1,75,-23,1,72,72,-9
0,1,75,-23,1,63,72,-9
0,1,75,-23,1,54,72,-9
0,1,75,-23,1,45,72,-9
0,1,75,-23,1,36,72,-9
0,1,75,-23,1,27,72,-9
0,1,75,-23,1,18,72,-9
0,1,75,-23,1,9,72,-9
0,1,75,-23,1,0,72,-9
0,1,75,-23,1,-9,72,-9
0,1,75,-23,1,-18,72,-9
0,1,75,-23,1,-27,72,-9
1,0,75,-23,1,-27,72,-9
0,0,75,-23,0,0,72,-9
0,0,75,-23,0,0,72,-9
0,0,75,-23,1,0,72,-9
0,1,90,-78,1,0,56,-3
0,1,90,-78,1,0,56,-3
0,1,90,-78,1,56,56,-3
0,1,90,-78,1,53,56,-3
0,1,90,-78,1,50,56,-3
0,1,90,-78,1,47,56,-3
0,1,90,-78,1,44,56,-3
0,1,90,-78,1,41,56,-3
0,1,90,-78,1,38,56,-3
0,1,90,-78,1,35,56,-3
0,1,90,-78,1,32,56,-3
0,1,90,-78,1,29,56,-3
0,1,90,-78,1,26,56,-3
0,1,90,-78,1,23,56,-3
0,1,90,-78,1,20,56,-3
0,1,90,-78,1,17,56,-3
0,1,90,-78,1,14,56,-3
0,1,90,-78,1,11,56,-3
0,1,90,-78,1,8,56,-3
0,1,90,-78,1,5,56,-3
0,1,90,-78,1,2,56,-3
0,1,90,-78,1,-1,56,-3
0,1,90,-78,1,-4,56,-3
0,1,90,-78,1,-7,56,-3
0,1,90,-78,1,-10,56,-3
0,1,90,-78,1,-13,56,-3
0,1,90,-78,1,-16,56,-3
0,1,90,-78,1,-19,56,-3
0,1,90,-78,1,-22,56,-3
0,1,90,-78,1,-25,56,-3
0,1,90,-78,1,-28,56,-3
0,1,90,-78,1,-31,56,-3
0,1,90,-78,1,-34,56,-3
0,1,90,-78,1,-37,56,-3
0,1,90,-78,1,-40,56,-3
0,1,90,-78,1,-43,56,-3
0,1,90,-78,1,-46,56,-3
0,1,90,-78,1,-49,56,-3
0,1,90,-78,1,-52,56,-3
0,1,90,-78,1,-55,56,-3
0,1,90,-78,1,-58,56,-3
0,1,90,-78,1,-61,56,-3
0,1,90,-78,1,-64,56,-3
0,1,90,-78,1,-67,56,-3
0,1,90,-78,1,-70,56,-3
0,1,90,-78,1,-73,56,-3
0,1,90,-78,1,-76,56,-3
0,1,90,-78,1,-79,56,-3
1,0,90,-78,1,-79,56,-3
0,0,90,-78,0,0,56,-3
0,0,90,-78,0,0,56,-3
0,0,90,-78,1,0,56,-3
0,1,-42,-100,1,0,-87,6
0,1,-42,-100,1,0,-87,6
0,1,-42,-100,1,-87,-87,6
0,1,-42,-100,1,-81,-87,6
0,1,-42,-100,1,-75,-87,6
0,1,-42,-100,1,-69,-87,6
0,1,-42,-100,1,-63,-87,6
0,1,-42,-100,1,-57,-87,6
0,1,-42,-100,1,-51,-87,6
0,1,-42,-100,1,-45,-87,6
0,1,-42,-100,1,-39,-87,6
1,0,-42,-100,1,-39,-87,6
0,0,-42,-100,0,0,-87,6
0,0,-42,-100,0,0,-87,6
0,0,-42,-100,1,0,-87,6
0,1,61,-53,1,0,-15,-6
0,1,61,-53,1,0,-15,-6
0,1,61,-53,1,-15,-15,-6
0,1,61,-53,1,-21,-15,-6
0,1,61,-53,1,-27,-15,-6
0,1,61,-53,1,-33,-15,-6
0,1,61,-53,1,-39,-15,-6
0,1,61,-53,1,-45,-15,-6
0,1,61,-53,1,-51,-15,-6
0,1,61,-53,1,-57,-15,-6
1,0,61,-53,1,-57,-15,-6
0,0,61,-53,0,0,-15,-6
0,0,61,-53,0,0,-15,-6
0,0,61,-53,1,0,-15,-6
0,1,-64,-83,1,0,-83,-4
0,1,-64,-83,1,0,-83,-4
0,1,-64,-83,1,-83,-83,-4
0,1,-64,-83,1,-87,-83,-4
1,0,-64,-83,1,-87,-83,-4
0,0,-64,-83,0,0,-83,-4
0,0,-64,-83,0,0,-83,-4
0,0,-64,-83,1,0,-83,-4
0,1,1,-88,1,0,-48,-1
0,1,1,-88,1,0,-48,-1
0,1,1,-88,1,-48,-48,-1
0,1,1,-88,1,-49,-48,-1
0,1,1,-88,1,-50,-48,-1
0,1,1,-88,1,-51,-48,-1
0,1,1,-88,1,-52,-48,-1
0,1,1,-88,1,-53,-48,-1
0,1,1,-88,1,-54,-48,-1
0,1,1,-88,1,-55,-48,-1
0,1,1,-88,1,-56,-48,-1
0,1,1,-88,1,-57,-48,-1
0,1,1,-88,1,-58,-48,-1
0,1,1,-88,1,-59,-48,-1
0,1,1,-88,1,-60,-48,-1
0,1,1,-88,1,-61,-48,-1
0,1,1,-88,1,-62,-48,-1
0,1,1,-88,1,-63,-48,-1
0,1,1,-88,1,-64,-48,-1
0,1,1,-88,1,-65,-48,-1
0,1,1,-88,1,-66,-48,-1
0,1,1,-88,1,-67,-48,-1
0,1,1,-88,1,-68,-48,-1
0,1,1,-88,1,-69,-48,-1
0,1,1,-88,1,-70,-48,-1
0,1,1,-88,1,-71,-48,-1
0,1,1,-88,1,-72,-48,-1
0,1,1,-88,1,-73,-48,-1
0,1,1,-88,1,-74,-48,-1
0,1,1,-88,1,-75,-48,-1
0,1,1,-88,1,-76,-48,-1
0,1,1,-88,1,-77,-48,-1
0,1,1,-88,1,-78,-48,-1
0,1,1,-88,1,-79,-48,-1
0,1,1,-88,1,-80,-48,-1
0,1,1,-88,1,-81,-48,-1
0,1,1,-88,1,-82,-48,-1
0,1,1,-88,1,-83,-48,-1
0,1,1,-88,1,-84,-48,-1
0,1,1,-88,1,-85,-48,-1
0,1,1,-88,1,-86,-48,-1
0,1,1,-88,1,-87,-48,-1
0,1,1,-88,1,-88,-48,-1
0,1,1,-88,1,-89,-48,-1
1,0,1,-88,1,-89,-48,-1
0,0,1,-88,0,0,-48,-1
0,0,1,-88,0,0,-48,-1
0,0,1,-88,1,0,-48,-1
0,1,91,-75,1,0,38,-2
0,1,91,-75,1,0,38,-2
0,1,91,-75,1,38,38,-2
0,1,91,-75,1,36,38,-2
0,1,91,-75,1,34,38,-2
0,1,91,-75,1,32,38,-2
0,1,91,-75,1,30,38,-2
0,1,91,-75,1,28,38,-2
0,1,91,-75,1,26,38,-2
0,1,91,-75,1,24,38,-2
0,1,91,-75,1,22,38,-2
0,1,91,-75,1,20,38,-2
0,1,91,-75,1,18,38,-2
0,1,91,-75,1,16,38,-2
0,1,91,-75,1,14,38,-2
0,1,91,-75,1,12,38,-2
0,1,91,-75,1,10,38,-2
0,1,91,-75,1,8,38,-2
0,1,91,-75,1,6,38,-2
0,1,91,-75,1,4,38,-2
0,1,91,-75,1,2,38,-2
0,1,91,-75,1,0,38,-2
0,1,91,-75,1,-2,38,-2
0,1,91,-75,1,-4,38,-2
0,1,91,-75,1,-6,38,-2
0,1,91,-75,1,-8,38,-2
0,1,91,-75,1,-10,38,-2
0,1,91,-75,1,-12,38,-2
0,1,91,-75,1,-14,38,-2
0,1,91,-75,1,-16,38,-2
0,1,91,-75,1,-18,38,-2
0,1,91,-75,1,-20,38,-2
0,1,91,-75,1,-22,38,-2
0,1,91,-75,1,-24,38,-2
0,1,91,-75,1,-26,38,-2
0,1,91,-75,1,-28,38,-2
0,1,91,-75,1,-30,38,-2
0,1,91,-75,1,-32,38,-2
0,1,91,-75,1,-34,38,-2
0,1,91,-75,1,-36,38,-2
0,1,91,-75,1,-38,38,-2
0,1,91,-75,1,-40,38,-2
